"ID ";"Business line";"Ad channel";"Revenues";"Costs";"Country";"Currency";"Date";"Client";"Points of sale";"Connected points"
"267/18";"CONTENT";;5999;3000;"ES";"EUR";25/01/2013;"CO S.A.";7;27
"267/18";"ADVERTISING";"Canal Azul";4;3;"ES";"EUR";25/01/2013;"CO S.A.";3;20
"267/18";"ADVERTISING";"Canal Verde";4;3;"ES";"EUR";25/01/2013;"CO S.A.";3;9
"267/18";"ADVERTISING";"Canal Rojo";4;3;"ES";"EUR";25/01/2013;"CO S.A.";10;16
"267/19";"CONTENT";;254514;127257;"MX";"Peso MX";30/05/2014;"Gm S. A";5;30
"268/18";"HARDWARE";;5774913;5659414;"CO";"Peso CO";25/01/2013;"CA S.A.";4;13
"268/18";"INSTALLATION";;33168;30514;"CO";"Peso CO";25/01/2013;"CA S.A.";5;7
"268/18";"MAINTENANCE";;9516;8564;"CO";"Peso CO";25/01/2013;"CA S.A.";10;24
"268/18";"SOFTWARE";;285837;142919;"CO";"Peso CO";25/01/2013;"CA S.A.";4;12
"268/18";"CONTENT";;4;2;"CO";"Peso CO";25/01/2013;"CA S.A.";3;15
"268/18";"ADVERTISING";"Canal Azul";4;3;"CO";"Peso CO";25/01/2013;"CA S.A.";10;27
"268/18";"ADVERTISING";"Canal Verde";4;3;"CO";"Peso CO";25/01/2013;"CA S.A.";9;17
"268/18";"ADVERTISING";"Canal Rojo";4;3;"CO";"Peso CO";25/01/2013;"CA S.A.";6;9
"268/19";"CONTENT";;298509;149255;"ES";"EUR";30/05/2014;"RE.L.U.";3;8
"269/18";"HARDWARE";;116141;113818;"ES";"EUR";26/01/2013;"CO S.A.";4;10
"269/18";"INSTALLATION";;8874;8164;"ES";"EUR";26/01/2013;"CO S.A.";5;18
"269/18";"MAINTENANCE";;67218;60496;"ES";"EUR";26/01/2013;"CO S.A.";3;4
"269/18";"SOFTWARE";;16306;8153;"ES";"EUR";26/01/2013;"CO S.A.";3;6
"269/18";"CONTENT";;5999;3000;"ES";"EUR";26/01/2013;"CO S.A.";10;13
"269/18";"ADVERTISING";"Canal Azul";4;3;"ES";"EUR";26/01/2013;"CO S.A.";1;18
"269/18";"ADVERTISING";"Canal Verde";4;3;"ES";"EUR";26/01/2013;"CO S.A.";1;28
"269/18";"ADVERTISING";"Canal Rojo";4;3;"ES";"EUR";26/01/2013;"CO S.A.";3;21
"269/19";"HARDWARE";;233830;229154;"ES";"EUR";30/05/2014;"ROS.L. ";3;12
"269/19";"INSTALLATION";;17063;15698;"ES";"EUR";30/05/2014;"ROS.L. ";4;18
"269/19";"MAINTENANCE";;16845;15160;"ES";"EUR";30/05/2014;"ROS.L. ";2;30
"269/19";"SOFTWARE";;54576;27288;"ES";"EUR";30/05/2014;"ROS.L. ";9;29
"270/18";"HARDWARE";;116141;113818;"ES";"EUR";26/01/2013;"CO S.A.";8;11
"270/18";"INSTALLATION";;8874;8164;"ES";"EUR";26/01/2013;"CO S.A.";2;20
"270/18";"MAINTENANCE";;67218;60496;"ES";"EUR";26/01/2013;"CO S.A.";4;26
"270/18";"SOFTWARE";;16306;8153;"ES";"EUR";26/01/2013;"CO S.A.";3;5
"270/18";"CONTENT";;5999;3000;"ES";"EUR";26/01/2013;"CO S.A.";9;22
"270/18";"ADVERTISING";"Canal Azul";4;3;"ES";"EUR";26/01/2013;"CO S.A.";6;15
"270/18";"ADVERTISING";"Canal Verde";4;3;"ES";"EUR";26/01/2013;"CO S.A.";7;25
"270/18";"ADVERTISING";"Canal Rojo";4;3;"ES";"EUR";26/01/2013;"CO S.A.";9;29
"270/19";"INSTALLATION";;14213604;13076515;"MX";"Peso MX";30/05/2014;"GRPIZZA";1;12
"271/18";"HARDWARE";;116141;113818;"ES";"EUR";26/01/2013;"CO S.A.";6;16
"271/18";"INSTALLATION";;8874;8164;"ES";"EUR";26/01/2013;"CO S.A.";7;18
"271/18";"MAINTENANCE";;67218;60496;"ES";"EUR";26/01/2013;"CO S.A.";4;14
"271/18";"SOFTWARE";;16306;8153;"ES";"EUR";26/01/2013;"CO S.A.";3;18
"271/18";"CONTENT";;5999;3000;"ES";"EUR";26/01/2013;"CO S.A.";2;7
"271/18";"ADVERTISING";"Canal Azul";4;3;"ES";"EUR";26/01/2013;"CO S.A.";1;2
"271/18";"ADVERTISING";"Canal Verde";4;3;"ES";"EUR";26/01/2013;"CO S.A.";5;5
"271/18";"ADVERTISING";"Canal Rojo";4;3;"ES";"EUR";26/01/2013;"CO S.A.";10;23
"271/19";"CONTENT";;1099898;549949;"ES";"EUR";30/05/2014;"DI S.A.";2;25
"272/18";"HARDWARE";;116141;113818;"ES";"EUR";26/01/2013;"CO S.A.";9;14
"272/18";"INSTALLATION";;8874;8164;"ES";"EUR";26/01/2013;"CO S.A.";6;13
"272/18";"MAINTENANCE";;67218;60496;"ES";"EUR";26/01/2013;"CO S.A.";2;14
"272/18";"SOFTWARE";;16306;8153;"ES";"EUR";26/01/2013;"CO S.A.";8;19
"272/18";"CONTENT";;5999;3000;"ES";"EUR";26/01/2013;"CO S.A.";3;9
"272/18";"ADVERTISING";"Canal Azul";4;3;"ES";"EUR";26/01/2013;"CO S.A.";10;13
"272/18";"ADVERTISING";"Canal Verde";4;3;"ES";"EUR";26/01/2013;"CO S.A.";4;26
"272/18";"ADVERTISING";"Canal Rojo";4;3;"ES";"EUR";26/01/2013;"CO S.A.";9;15
"272/19";"ADVERTISING";"Canal Azul";16306;10599;"IT";"EUR";02/06/2014;"MIORDON";3;20
"273/18";"HARDWARE";;116141;113818;"ES";"EUR";27/01/2013;"CO S.A.";5;20
"273/18";"INSTALLATION";;52128;47958;"ES";"EUR";27/01/2013;"CO S.A.";2;10
"273/18";"MAINTENANCE";;67218;60496;"ES";"EUR";27/01/2013;"CO S.A.";7;13
"273/18";"SOFTWARE";;16306;8153;"ES";"EUR";27/01/2013;"CO S.A.";9;20
"273/18";"CONTENT";;5999;3000;"ES";"EUR";27/01/2013;"CO S.A.";4;16
"273/18";"ADVERTISING";"Canal Azul";4;3;"ES";"EUR";27/01/2013;"CO S.A.";6;18
"273/18";"ADVERTISING";"Canal Verde";4;3;"ES";"EUR";27/01/2013;"CO S.A.";3;14
"273/18";"ADVERTISING";"Canal Rojo";4;3;"ES";"EUR";27/01/2013;"CO S.A.";10;23
"273/19";"ADVERTISING";"Canal Azul";53991;35094;"ES";"EUR";02/06/2014;"DOY LAW";10;10
"274/18";"HARDWARE";;2979493;2919903;"CO";"Peso CO";27/01/2013;"CA S.A.";2;30
"274/18";"INSTALLATION";;33168;30514;"CO";"Peso CO";27/01/2013;"CA S.A.";6;9
"274/18";"MAINTENANCE";;9516;8564;"CO";"Peso CO";27/01/2013;"CA S.A.";6;24
"274/18";"SOFTWARE";;285837;142919;"CO";"Peso CO";27/01/2013;"CA S.A.";2;20
"274/18";"CONTENT";;4;2;"CO";"Peso CO";27/01/2013;"CA S.A.";1;30
"274/18";"ADVERTISING";"Canal Azul";4;3;"CO";"Peso CO";27/01/2013;"CA S.A.";7;16
"274/18";"ADVERTISING";"Canal Verde";4;3;"CO";"Peso CO";27/01/2013;"CA S.A.";8;28
"274/18";"ADVERTISING";"Canal Rojo";4;3;"CO";"Peso CO";27/01/2013;"CA S.A.";4;7
"274/19";"ADVERTISING";"Canal Azul";4211;2737;"CO";"Peso CO";02/06/2014;"GOGRUPO";8;28
"275/18";"HARDWARE";;5774913;5659414;"CO";"Peso CO";27/01/2013;"CA S.A.";3;9
"275/18";"INSTALLATION";;33168;30514;"CO";"Peso CO";27/01/2013;"CA S.A.";6;24
"275/18";"MAINTENANCE";;9516;8564;"CO";"Peso CO";27/01/2013;"CA S.A.";10;18
"275/18";"SOFTWARE";;285837;142919;"CO";"Peso CO";27/01/2013;"CA S.A.";6;16
"275/18";"CONTENT";;4;2;"CO";"Peso CO";27/01/2013;"CA S.A.";6;21
"275/18";"ADVERTISING";"Canal Azul";4;3;"CO";"Peso CO";27/01/2013;"CA S.A.";4;30
"275/18";"ADVERTISING";"Canal Verde";4;3;"CO";"Peso CO";27/01/2013;"CA S.A.";5;30
"275/18";"ADVERTISING";"Canal Rojo";4;3;"CO";"Peso CO";27/01/2013;"CA S.A.";1;10
"275/19";"HARDWARE";;11632085;11399443;"MX";"Peso MX";02/06/2014;"VIONLAB";7;14
"275/19";"SOFTWARE";;106641;53321;"MX";"Peso MX";02/06/2014;"VIONLAB";7;22
"276/18";"HARDWARE";;2979493;2919903;"CO";"Peso CO";27/01/2013;"CA S.A.";4;9
"276/18";"INSTALLATION";;33168;30514;"CO";"Peso CO";27/01/2013;"CA S.A.";7;25
"276/18";"MAINTENANCE";;9516;8564;"CO";"Peso CO";27/01/2013;"CA S.A.";9;9
"276/18";"SOFTWARE";;285837;142919;"CO";"Peso CO";27/01/2013;"CA S.A.";6;9
"276/18";"CONTENT";;4;2;"CO";"Peso CO";27/01/2013;"CA S.A.";5;22
"276/18";"ADVERTISING";"Canal Azul";4;3;"CO";"Peso CO";27/01/2013;"CA S.A.";3;16
"276/18";"ADVERTISING";"Canal Verde";4;3;"CO";"Peso CO";27/01/2013;"CA S.A.";9;12
"276/18";"ADVERTISING";"Canal Rojo";4;3;"CO";"Peso CO";27/01/2013;"CA S.A.";7;11
"276/19";"CONTENT";;7366;3683;"ES";"EUR";12/06/2014;"DI S.A.";6;13
"277/18";"HARDWARE";;5774913;5659414;"CO";"Peso CO";27/01/2013;"CA S.A.";6;22
"277/18";"INSTALLATION";;33168;30514;"CO";"Peso CO";27/01/2013;"CA S.A.";6;11
"277/18";"MAINTENANCE";;9516;8564;"CO";"Peso CO";27/01/2013;"CA S.A.";9;12
"277/18";"SOFTWARE";;285837;142919;"CO";"Peso CO";27/01/2013;"CA S.A.";10;26
"277/18";"CONTENT";;4;2;"CO";"Peso CO";27/01/2013;"CA S.A.";1;20
"277/18";"ADVERTISING";"Canal Azul";4;3;"CO";"Peso CO";27/01/2013;"CA S.A.";4;18
"277/18";"ADVERTISING";"Canal Verde";4;3;"CO";"Peso CO";27/01/2013;"CA S.A.";6;25
"277/18";"ADVERTISING";"Canal Rojo";4;3;"CO";"Peso CO";27/01/2013;"CA S.A.";7;20
"277/19";"CONTENT";;13256;6628;"ES";"EUR";12/06/2014;"DI S.A.";9;12
"278/18";"HARDWARE";;220266;215861;"ES";"EUR";27/01/2013;"DI S.A.";9;21
"278/18";"INSTALLATION";;33168;30514;"ES";"EUR";27/01/2013;"DI S.A.";8;20
"278/18";"MAINTENANCE";;9516;8564;"ES";"EUR";27/01/2013;"DI S.A.";8;18
"278/18";"SOFTWARE";;285837;142919;"ES";"EUR";27/01/2013;"DI S.A.";10;17
"278/18";"CONTENT";;4;2;"ES";"EUR";27/01/2013;"DI S.A.";7;7
"278/18";"ADVERTISING";"Canal Azul";4;3;"ES";"EUR";27/01/2013;"DI S.A.";6;19
"278/18";"ADVERTISING";"Canal Verde";4;3;"ES";"EUR";27/01/2013;"DI S.A.";5;19
"278/18";"ADVERTISING";"Canal Rojo";4;3;"ES";"EUR";27/01/2013;"DI S.A.";7;15
"278/19";"CONTENT";;4211;2106;"ES";"EUR";13/06/2014;"DI S.A.";4;12
"279/18";"HARDWARE";;220266;215861;"ES";"EUR";27/01/2013;"DI S.A.";7;9
"279/18";"INSTALLATION";;33168;30514;"ES";"EUR";27/01/2013;"DI S.A.";6;16
"279/18";"MAINTENANCE";;9516;8564;"ES";"EUR";27/01/2013;"DI S.A.";6;23
"279/18";"SOFTWARE";;285837;142919;"ES";"EUR";27/01/2013;"DI S.A.";8;26
"279/18";"CONTENT";;4;2;"ES";"EUR";27/01/2013;"DI S.A.";3;29
"279/18";"ADVERTISING";"Canal Azul";4;3;"ES";"EUR";27/01/2013;"DI S.A.";2;14
"279/18";"ADVERTISING";"Canal Verde";4;3;"ES";"EUR";27/01/2013;"DI S.A.";5;13
"279/18";"ADVERTISING";"Canal Rojo";4;3;"ES";"EUR";27/01/2013;"DI S.A.";3;17
"279/19";"ADVERTISING";"Canal Azul";22090;14358;"ES";"EUR";16/06/2014;"CEURIAS";8;15
"280/18";"HARDWARE";;220266;215861;"ES";"EUR";27/01/2013;"DI S.A.";4;30
"280/18";"INSTALLATION";;33168;30514;"ES";"EUR";27/01/2013;"DI S.A.";7;22
"280/18";"MAINTENANCE";;9516;8564;"ES";"EUR";27/01/2013;"DI S.A.";5;20
"280/18";"SOFTWARE";;285837;142919;"ES";"EUR";27/01/2013;"DI S.A.";5;17
"280/18";"CONTENT";;4;2;"ES";"EUR";27/01/2013;"DI S.A.";2;21
"280/18";"ADVERTISING";"Canal Azul";4;3;"ES";"EUR";27/01/2013;"DI S.A.";3;22
"280/18";"ADVERTISING";"Canal Verde";4;3;"ES";"EUR";27/01/2013;"DI S.A.";4;11
"280/18";"ADVERTISING";"Canal Rojo";4;3;"ES";"EUR";27/01/2013;"DI S.A.";5;20
"280/19";"ADVERTISING";"Canal Azul";7366;4788;"ES";"EUR";16/06/2014;"DANOVAL";6;29
"281/18";"HARDWARE";;116141;113818;"ES";"EUR";30/01/2013;"DI S.A.";7;16
"281/18";"INSTALLATION";;8874;8164;"ES";"EUR";30/01/2013;"DI S.A.";1;24
"281/18";"MAINTENANCE";;67218;60496;"ES";"EUR";30/01/2013;"DI S.A.";4;17
"281/18";"SOFTWARE";;16306;8153;"ES";"EUR";30/01/2013;"DI S.A.";1;30
"281/18";"CONTENT";;5999;3000;"ES";"EUR";30/01/2013;"DI S.A.";10;20
"281/18";"ADVERTISING";"Canal Azul";4;3;"ES";"EUR";30/01/2013;"DI S.A.";6;11
"281/18";"ADVERTISING";"Canal Verde";4;3;"ES";"EUR";30/01/2013;"DI S.A.";3;22
"281/18";"ADVERTISING";"Canal Rojo";4;3;"ES";"EUR";30/01/2013;"DI S.A.";7;15
"281/19";"ADVERTISING";"Canal Azul";22090;14358;"IT";"EUR";16/06/2014;"NOLONSO";2;6
"282/18";"HARDWARE";;4;4;"ES";"EUR";30/01/2013;"DI S.A.";3;15
"282/18";"INSTALLATION";;4;4;"ES";"EUR";30/01/2013;"DI S.A.";1;11
"282/18";"MAINTENANCE";;4;4;"ES";"EUR";30/01/2013;"DI S.A.";9;29
"282/18";"SOFTWARE";;4;2;"ES";"EUR";30/01/2013;"DI S.A.";6;30
"282/18";"CONTENT";;1099898;549949;"ES";"EUR";30/01/2013;"DI S.A.";7;28
"282/18";"ADVERTISING";"Canal Azul";4;3;"ES";"EUR";30/01/2013;"DI S.A.";7;29
"282/18";"ADVERTISING";"Canal Verde";4;3;"ES";"EUR";30/01/2013;"DI S.A.";9;29
"282/18";"ADVERTISING";"Canal Rojo";4;3;"ES";"EUR";30/01/2013;"DI S.A.";10;11
"282/19";"CONTENT";;8166649;4083324;"IT";"EUR";16/06/2014;"FO S.L.";10;14
"283/18";"HARDWARE";;4;4;"ES";"EUR";30/01/2013;"BES.A.U";9;30
"283/18";"INSTALLATION";;4;4;"ES";"EUR";30/01/2013;"BES.A.U";7;12
"283/18";"MAINTENANCE";;4;4;"ES";"EUR";30/01/2013;"BES.A.U";6;26
"283/18";"SOFTWARE";;4;2;"ES";"EUR";30/01/2013;"BES.A.U";5;27
"283/18";"CONTENT";;776678;388339;"ES";"EUR";30/01/2013;"BES.A.U";8;28
"283/18";"ADVERTISING";"Canal Azul";4;3;"ES";"EUR";30/01/2013;"BES.A.U";1;13
"283/18";"ADVERTISING";"Canal Verde";4;3;"ES";"EUR";30/01/2013;"BES.A.U";1;24
"283/18";"ADVERTISING";"Canal Rojo";4;3;"ES";"EUR";30/01/2013;"BES.A.U";8;12
"283/19";"HARDWARE";;45412;44504;"CO";"Peso CO";16/06/2014;"LI FOOD";5;13
"283/19";"INSTALLATION";;106827;98281;"CO";"Peso CO";16/06/2014;"LI FOOD";6;7
"283/19";"MAINTENANCE";;8561;7705;"CO";"Peso CO";16/06/2014;"LI FOOD";4;27
"283/19";"SOFTWARE";;3685;1843;"CO";"Peso CO";16/06/2014;"LI FOOD";8;19
"284/18";"HARDWARE";;4;4;"MX";"Peso MX";30/01/2013;"Gm S. A";7;30
"284/18";"INSTALLATION";;4;4;"MX";"Peso MX";30/01/2013;"Gm S. A";9;9
"284/18";"MAINTENANCE";;4;4;"MX";"Peso MX";30/01/2013;"Gm S. A";5;12
"284/18";"SOFTWARE";;4;2;"MX";"Peso MX";30/01/2013;"Gm S. A";8;20
"284/18";"CONTENT";;254514;127257;"MX";"Peso MX";30/01/2013;"Gm S. A";8;24
"284/18";"ADVERTISING";"Canal Azul";4;3;"MX";"Peso MX";30/01/2013;"Gm S. A";9;15
"284/18";"ADVERTISING";"Canal Verde";4;3;"MX";"Peso MX";30/01/2013;"Gm S. A";3;28
"284/18";"ADVERTISING";"Canal Rojo";4;3;"MX";"Peso MX";30/01/2013;"Gm S. A";9;16
"284/19";"HARDWARE";;47214;46270;"CO";"Peso CO";16/06/2014;"LI FOOD";10;21
"284/19";"INSTALLATION";;51514;47393;"CO";"Peso CO";16/06/2014;"LI FOOD";6;30
"284/19";"MAINTENANCE";;9353;8418;"CO";"Peso CO";16/06/2014;"LI FOOD";2;4
"284/19";"SOFTWARE";;4211;2106;"CO";"Peso CO";16/06/2014;"LI FOOD";1;16
"285/18";"HARDWARE";;5774913;5659414;"CO";"Peso CO";03/02/2013;"CA S.A.";9;24
"285/18";"INSTALLATION";;33168;30514;"CO";"Peso CO";03/02/2013;"CA S.A.";4;12
"285/18";"MAINTENANCE";;9516;8564;"CO";"Peso CO";03/02/2013;"CA S.A.";4;30
"285/18";"SOFTWARE";;285837;142919;"CO";"Peso CO";03/02/2013;"CA S.A.";4;21
"285/18";"CONTENT";;4;2;"CO";"Peso CO";03/02/2013;"CA S.A.";10;13
"285/18";"ADVERTISING";"Canal Azul";4;3;"CO";"Peso CO";03/02/2013;"CA S.A.";3;13
"285/18";"ADVERTISING";"Canal Verde";4;3;"CO";"Peso CO";03/02/2013;"CA S.A.";9;13
"285/18";"ADVERTISING";"Canal Rojo";4;3;"CO";"Peso CO";03/02/2013;"CA S.A.";5;24
"285/19";"HARDWARE";;45185437;44281728;"IT";"EUR";16/06/2014;"KOSPAIN";10;10
"285/19";"INSTALLATION";;898301;826437;"IT";"EUR";16/06/2014;"KOSPAIN";3;11
"285/19";"MAINTENANCE";;400127;360114;"IT";"EUR";16/06/2014;"KOSPAIN";2;19
"286/18";"HARDWARE";;5774913;5659414;"CO";"Peso CO";03/02/2013;"CA S.A.";7;8
"286/18";"INSTALLATION";;33168;30514;"CO";"Peso CO";03/02/2013;"CA S.A.";6;18
"286/18";"MAINTENANCE";;9516;8564;"CO";"Peso CO";03/02/2013;"CA S.A.";6;7
"286/18";"SOFTWARE";;285837;142919;"CO";"Peso CO";03/02/2013;"CA S.A.";2;26
"286/18";"CONTENT";;4;2;"CO";"Peso CO";03/02/2013;"CA S.A.";3;22
"286/18";"ADVERTISING";"Canal Azul";4;3;"CO";"Peso CO";03/02/2013;"CA S.A.";1;5
"286/18";"ADVERTISING";"Canal Verde";4;3;"CO";"Peso CO";03/02/2013;"CA S.A.";5;5
"286/18";"ADVERTISING";"Canal Rojo";4;3;"CO";"Peso CO";03/02/2013;"CA S.A.";7;18
"286/19";"ADVERTISING";"Canal Azul";28751;18688;"ES";"EUR";16/06/2014;"PALVIRA";9;13
"287/18";"HARDWARE";;5774913;5659414;"CO";"Peso CO";03/02/2013;"CA S.A.";7;16
"287/18";"INSTALLATION";;33168;30514;"CO";"Peso CO";03/02/2013;"CA S.A.";7;9
"287/18";"MAINTENANCE";;9516;8564;"CO";"Peso CO";03/02/2013;"CA S.A.";9;30
"287/18";"SOFTWARE";;285837;142919;"CO";"Peso CO";03/02/2013;"CA S.A.";2;30
"287/18";"CONTENT";;4;2;"CO";"Peso CO";03/02/2013;"CA S.A.";3;15
"287/18";"ADVERTISING";"Canal Azul";4;3;"CO";"Peso CO";03/02/2013;"CA S.A.";1;29
"287/18";"ADVERTISING";"Canal Verde";4;3;"CO";"Peso CO";03/02/2013;"CA S.A.";10;23
"287/18";"ADVERTISING";"Canal Rojo";4;3;"CO";"Peso CO";03/02/2013;"CA S.A.";10;24
"287/19";"HARDWARE";;760;745;"ES";"EUR";16/06/2014;"ROS.L. ";5;12
"288/18";"HARDWARE";;5774913;5659414;"CO";"Peso CO";03/02/2013;"CA S.A.";6;19
"288/18";"INSTALLATION";;33168;30514;"CO";"Peso CO";03/02/2013;"CA S.A.";10;14
"288/18";"MAINTENANCE";;9516;8564;"CO";"Peso CO";03/02/2013;"CA S.A.";3;15
"288/18";"SOFTWARE";;285837;142919;"CO";"Peso CO";03/02/2013;"CA S.A.";3;22
"288/18";"CONTENT";;4;2;"CO";"Peso CO";03/02/2013;"CA S.A.";7;19
"288/18";"ADVERTISING";"Canal Azul";4;3;"CO";"Peso CO";03/02/2013;"CA S.A.";2;20
"288/18";"ADVERTISING";"Canal Verde";4;3;"CO";"Peso CO";03/02/2013;"CA S.A.";10;23
"288/18";"ADVERTISING";"Canal Rojo";4;3;"CO";"Peso CO";03/02/2013;"CA S.A.";5;27
"288/19";"ADVERTISING";"Canal Azul";27348;17776;"ES";"EUR";16/06/2014;"PALVIRA";8;17
"289/18";"HARDWARE";;116141;113818;"ES";"EUR";03/02/2013;"CO S.A.";7;21
"289/18";"INSTALLATION";;8874;8164;"ES";"EUR";03/02/2013;"CO S.A.";1;15
"289/18";"MAINTENANCE";;67218;60496;"ES";"EUR";03/02/2013;"CO S.A.";5;15
"289/18";"SOFTWARE";;16306;8153;"ES";"EUR";03/02/2013;"CO S.A.";2;11
"289/18";"CONTENT";;5999;3000;"ES";"EUR";03/02/2013;"CO S.A.";1;21
"289/18";"ADVERTISING";"Canal Azul";4;3;"ES";"EUR";03/02/2013;"CO S.A.";8;9
"289/18";"ADVERTISING";"Canal Verde";4;3;"ES";"EUR";03/02/2013;"CO S.A.";2;29
"289/18";"ADVERTISING";"Canal Rojo";4;3;"ES";"EUR";03/02/2013;"CO S.A.";9;14
"289/19";"ADVERTISING";"Canal Azul";4211;2737;"ES";"EUR";16/06/2014;"PALVIRA";1;14
"290/18";"HARDWARE";;2979493;2919903;"CO";"Peso CO";04/02/2013;"CA S.A.";2;30
"290/18";"INSTALLATION";;33168;30514;"CO";"Peso CO";04/02/2013;"CA S.A.";6;8
"290/18";"MAINTENANCE";;9516;8564;"CO";"Peso CO";04/02/2013;"CA S.A.";3;26
"290/18";"SOFTWARE";;285837;142919;"CO";"Peso CO";04/02/2013;"CA S.A.";8;29
"290/18";"CONTENT";;4;2;"CO";"Peso CO";04/02/2013;"CA S.A.";1;20
"290/18";"ADVERTISING";"Canal Azul";4;3;"CO";"Peso CO";04/02/2013;"CA S.A.";7;16
"290/18";"ADVERTISING";"Canal Verde";4;3;"CO";"Peso CO";04/02/2013;"CA S.A.";2;19
"290/18";"ADVERTISING";"Canal Rojo";4;3;"CO";"Peso CO";04/02/2013;"CA S.A.";6;27
"290/19";"ADVERTISING";"Canal Azul";2739;1780;"CO";"Peso CO";19/06/2014;"BURTIVA";7;7
"291/18";"HARDWARE";;116141;113818;"ES";"EUR";04/02/2013;"CO S.A.";7;12
"291/18";"INSTALLATION";;8874;8164;"ES";"EUR";04/02/2013;"CO S.A.";2;5
"291/18";"MAINTENANCE";;67218;60496;"ES";"EUR";04/02/2013;"CO S.A.";4;26
"291/18";"SOFTWARE";;16306;8153;"ES";"EUR";04/02/2013;"CO S.A.";3;18
"291/18";"CONTENT";;5999;3000;"ES";"EUR";04/02/2013;"CO S.A.";10;17
"291/18";"ADVERTISING";"Canal Azul";4;3;"ES";"EUR";04/02/2013;"CO S.A.";8;29
"291/18";"ADVERTISING";"Canal Verde";4;3;"ES";"EUR";04/02/2013;"CO S.A.";10;20
"291/18";"ADVERTISING";"Canal Rojo";4;3;"ES";"EUR";04/02/2013;"CO S.A.";9;19
"291/19";"HARDWARE";;38391;37623;"MX";"Peso MX";19/06/2014;"RU 2012";5;16
"291/19";"INSTALLATION";;51514;47393;"MX";"Peso MX";19/06/2014;"RU 2012";6;15
"291/19";"MAINTENANCE";;9353;8418;"MX";"Peso MX";19/06/2014;"RU 2012";1;12
"291/19";"SOFTWARE";;4211;2106;"MX";"Peso MX";19/06/2014;"RU 2012";6;13
"292/18";"HARDWARE";;116141;113818;"ES";"EUR";04/02/2013;"CO S.A.";7;27
"292/18";"INSTALLATION";;8874;8164;"ES";"EUR";04/02/2013;"CO S.A.";6;27
"292/18";"MAINTENANCE";;67218;60496;"ES";"EUR";04/02/2013;"CO S.A.";9;17
"292/18";"SOFTWARE";;16306;8153;"ES";"EUR";04/02/2013;"CO S.A.";1;11
"292/18";"CONTENT";;5999;3000;"ES";"EUR";04/02/2013;"CO S.A.";7;17
"292/18";"ADVERTISING";"Canal Azul";4;3;"ES";"EUR";04/02/2013;"CO S.A.";8;8
"292/18";"ADVERTISING";"Canal Verde";4;3;"ES";"EUR";04/02/2013;"CO S.A.";7;24
"292/18";"ADVERTISING";"Canal Rojo";4;3;"ES";"EUR";04/02/2013;"CO S.A.";2;9
"292/19";"ADVERTISING";"Canal Azul";276073;179448;"IT";"EUR";19/06/2014;"VAIANIP";1;16
"293/18";"HARDWARE";;116141;113818;"ES";"EUR";04/02/2013;"CO S.A.";10;19
"293/18";"INSTALLATION";;8874;8164;"ES";"EUR";04/02/2013;"CO S.A.";6;18
"293/18";"MAINTENANCE";;67218;60496;"ES";"EUR";04/02/2013;"CO S.A.";5;23
"293/18";"SOFTWARE";;16306;8153;"ES";"EUR";04/02/2013;"CO S.A.";10;25
"293/18";"CONTENT";;5999;3000;"ES";"EUR";04/02/2013;"CO S.A.";3;16
"293/18";"ADVERTISING";"Canal Azul";4;3;"ES";"EUR";04/02/2013;"CO S.A.";1;19
"293/18";"ADVERTISING";"Canal Verde";4;3;"ES";"EUR";04/02/2013;"CO S.A.";5;18
"293/18";"ADVERTISING";"Canal Rojo";4;3;"ES";"EUR";04/02/2013;"CO S.A.";7;29
"293/19";"ADVERTISING";"Canal Azul";64158;41702;"ES";"EUR";19/06/2014;"KI S.L.";8;13
"294/18";"HARDWARE";;116141;113818;"ES";"EUR";07/02/2013;"CO S.A.";8;8
"294/18";"INSTALLATION";;8874;8164;"ES";"EUR";07/02/2013;"CO S.A.";7;16
"294/18";"MAINTENANCE";;67218;60496;"ES";"EUR";07/02/2013;"CO S.A.";4;22
"294/18";"SOFTWARE";;16306;8153;"ES";"EUR";07/02/2013;"CO S.A.";4;26
"294/18";"CONTENT";;5999;3000;"ES";"EUR";07/02/2013;"CO S.A.";5;16
"294/18";"ADVERTISING";"Canal Azul";4;3;"ES";"EUR";07/02/2013;"CO S.A.";5;17
"294/18";"ADVERTISING";"Canal Verde";4;3;"ES";"EUR";07/02/2013;"CO S.A.";4;14
"294/18";"ADVERTISING";"Canal Rojo";4;3;"ES";"EUR";07/02/2013;"CO S.A.";3;18
"294/19";"HARDWARE";;28273869;27708392;"MX";"Peso MX";23/06/2014;"VIONLAB";7;15
"294/19";"SOFTWARE";;271691;135846;"MX";"Peso MX";23/06/2014;"VIONLAB";8;23
"295/18";"HARDWARE";;116141;113818;"ES";"EUR";07/02/2013;"CO S.A.";4;17
"295/18";"INSTALLATION";;8874;8164;"ES";"EUR";07/02/2013;"CO S.A.";1;18
"295/18";"MAINTENANCE";;67218;60496;"ES";"EUR";07/02/2013;"CO S.A.";1;3
"295/18";"SOFTWARE";;16306;8153;"ES";"EUR";07/02/2013;"CO S.A.";3;13
"295/18";"CONTENT";;5999;3000;"ES";"EUR";07/02/2013;"CO S.A.";3;4
"295/18";"ADVERTISING";"Canal Azul";4;3;"ES";"EUR";07/02/2013;"CO S.A.";2;11
